,PC-1,PC-2,target
96,0.13014633415748997,0.41492492956364085,0
97,2.255661980446637,0.28439881576633974,11
98,2.270341313137152,0.5477442820261677,11
99,2.2426669737966716,0.57062323719228,11
100,2.5764843093140026,0.15777107212616734,11
101,2.6604698318135473,-0.02987231859699489,11
102,2.598751582163435,0.1652271277471736,11
103,2.49906135621735,0.35363487144314804,11
104,2.323613658927493,0.4997382310683412,11
105,2.214303279979631,0.7034844590835457,11
106,2.248664810853328,0.5893231177176891,11
107,2.442623142769184,0.28751026229315546,11
108,2.594109063070833,0.1583614743599832,11
109,2.5438804723192456,0.27501413717039813,11
110,2.3073815662357315,0.5006256665560185,11
111,1.8922079556720903,1.0695418073337482,11
112,1.634180222754651,1.4906392890800566,11
113,1.3989842279024503,2.0124757589175752,11
114,1.0952624175384404,2.276357992740067,11
115,1.0326373421872728,2.2757563331390216,11
116,1.086138351830324,2.264227383443537,11
117,1.0369708308217216,2.169337653897761,11
118,0.7830351876338454,1.4767421583055216,0
119,0.9452867537532772,0.540725516226032,0
120,1.6866756516662658,0.5596728886573702,0
121,2.2691412931991155,0.012976626411047581,0
122,2.2280929733290122,0.11220855895823041,0
123,1.8283716922955733,0.6495513133328108,0
124,1.5629903907350688,1.0660983368936414,0
125,1.5838074148907502,1.1119343362785028,0
126,1.6994930414375078,0.9546075927020424,0
127,1.9638798141326268,0.4239005664869879,0
128,2.3962254891154107,-0.04054866926402738,0
129,2.809570982429234,-0.47224109001214143,0
130,2.7050460075651905,-0.5560397688009551,0
131,2.340822548479476,-0.3304964836204121,0
132,2.3336328092699667,0.19605832318755306,0
133,2.14953711604682,0.9252112530519374,0
134,1.9507001753454436,1.3078906313550416,0
135,1.9220134210768025,1.4367156930542184,0
136,1.971740898555852,1.390345452753141,0
137,1.9749357871268172,0.9501379718349907,0
138,1.764591008118554,0.3675737252347262,0
139,1.7726417759815385,0.3130673853924574,0
140,1.7712574507662378,0.9365145411880871,0
141,1.3574773203629187,1.5082519432553207,0
142,1.08016715643175,1.9015960807523697,0
143,0.9092659209193854,1.7912657854418461,0
144,0.9543071928344102,1.3979933319535274,0
145,1.5435328634232623,0.6364228221275217,3
146,1.9801997483992395,0.027804470000228648,3
147,2.175995420370252,-0.25016557544364315,3
148,2.2114290765182294,-0.20690369721192592,3
149,1.9108174883324565,0.21557799869504307,3
150,1.5814332492435912,0.6435807076856476,3
151,1.38926597871391,1.1158931560247731,3
152,1.532687477682359,0.9269132127250984,3
153,1.7696674442020763,0.5115463204077285,3
154,1.822997465717491,0.41255920835139426,3
155,1.6979010887181267,0.7771860428527069,3
156,1.5437132388105232,1.117859736008377,3
157,1.6267334579556025,1.0454577074488693,3
158,1.7337707385231806,0.7981355814789091,3
159,1.6309020759489612,1.0982322462986303,3
160,1.1666687770946431,1.5416110452612473,3
161,0.6708039256256998,2.0840601211323895,3
162,0.05532488403105303,1.5967268339117602,3
163,0.4645029503964428,0.8755008592808342,3
164,1.422163528314199,0.45178774294488966,0
165,1.431612357066773,0.5459160062240119,0
166,1.21404693656759,1.118152473994199,3
167,0.9957202025470296,1.428977113862563,3
168,0.78581682760799,1.3640691896861064,3
169,0.6442510275338509,1.1455993092279948,0
170,0.12766799827938533,0.8405991174555764,0
171,0.23852564360866463,1.1485520382495369,0
172,1.0768027971684133,1.3702212648963268,0
173,1.2721841785283432,1.2415731780332289,0
174,0.6843548206233507,0.881964940609002,0
175,-0.28307661473561874,0.4152628940196015,0
176,-1.252379781363195,-0.12811046050688882,0
177,-1.5056178486208285,-0.36720927521291963,0
178,-1.0370076087830775,-0.1735766979710666,0
179,-0.8169700864525041,-0.007634720270839255,0
180,-1.104407371052118,-0.3123544645463938,0
181,-1.7086390547565402,-0.5523433599956119,0
182,-1.7624146657337556,-0.07880788343989344,0
183,-1.1167507946229756,0.9458079783682465,0
184,-0.3257527258165748,1.9177294078780212,0
185,0.0759784088018322,2.012311692285161,0
186,0.090213223831837,1.7478832205914863,0
187,0.10145022433840628,1.41027395665695,0
188,0.1981025808368269,1.5289605633311913,0
189,0.3608279992890085,1.808437679613009,0
190,0.3974936847528918,1.7715830181984114,0
191,0.4367306515018941,1.4166712113283162,0
192,0.670183679312246,1.129537867845293,0
193,1.135843126609829,1.1144424732680491,0
194,1.655442240329269,0.9656872065948473,0
195,1.951444957223631,0.7835341041815092,0
196,2.250996504338739,0.4586609853055472,0
197,2.524859765690528,0.16859856350517274,0
198,2.9000055829241753,-0.2664717627894546,0
199,3.040668693145687,-0.4359678181922152,0
200,2.81958726121704,-0.1008793983849572,0
201,2.5573861999315137,0.1535813311249893,0
202,2.4552251805862255,0.35485808174496225,0
203,2.375130212348159,0.6070192851879551,0
204,2.4307166521904224,0.5054834542042566,0
205,2.672458080072983,0.13573523350973005,0
206,2.9168131158959096,-0.31159416490618125,0
207,3.1298721549645543,-0.5566750452413289,0
208,3.240649481841,-0.7187875526395638,0
209,3.3120263499024483,-0.9700160000750575,0
210,3.393978529647424,-1.182132852094814,0
211,2.012891004572396,-0.5456183311974078,0
212,0.3793738899989411,0.12087884133632686,0
213,0.9610691470197342,-0.010922409669036081,0
214,0.4907918415650122,0.16588814142026315,0
215,-0.7732716442683022,0.3857429358042223,0
216,-1.2670675453924007,0.004832514314091816,15
217,-1.8407428409683888,-0.286081761105154,15
218,-2.055837405688468,-0.41813720678975785,15
219,-2.077326195979784,-0.42508218521712104,15
220,-2.1279861074463833,-0.4637484228147665,15
221,-1.878544671353597,-0.26916073603396345,15
222,-0.8674894467325315,0.2238411250377782,15
223,-0.7730715038370378,0.05767190826907298,15
224,-2.076901827086931,-0.717279452765728,15
225,-2.4473375362349015,-0.11054277732806253,15
226,-2.179026954598501,0.34424031408783706,15
227,-1.9541371236467453,-0.5266927246737019,15
228,-2.007241686580694,-0.6613196441983329,15
229,-2.2035150407737114,-0.42703237151727846,15
230,-2.393473614306468,0.11482919302722237,15
231,-2.2737519720594204,0.7302180769465321,15
232,-2.2221751350232237,0.17274080402873485,15
233,-2.159642832131054,-0.12282067707646582,15
234,-2.042023813306739,-0.10810092715299709,15
235,-2.1285750499684015,0.02423456120492216,15
236,-2.365754589932105,0.721789839004184,15
237,-2.336901696837266,0.6895054655388132,15
238,-2.239863492766872,0.32205586525071284,15
239,-2.2976840358819923,0.7000092437448427,15
240,-2.1249893448582626,0.7898549278786513,0
241,-0.2408871967277734,0.7155471828414642,0
242,2.1520849159564617,0.17362107604268262,11
243,2.3378113704134176,0.47681544641912704,11
244,2.3706752635050075,0.3918057113935679,11
245,2.874682615113356,-0.366436783723506,11
246,3.1073965767443226,-0.7269345605844134,11
247,3.0736513557998917,-0.6842392879094102,11
248,2.9451261891690663,-0.4870016740264602,11
249,2.7248574779568537,-0.03231477779863694,11
250,2.484213457619026,0.34806730724741575,11
251,2.45783999762357,0.3163096153475474,11
252,2.531333353783395,0.12361989590532739,11
253,2.6256177993043446,0.1020133651121127,11
254,2.6559019113819122,0.21186564872023997,11
255,2.4037240020726607,0.4289549235694978,11
256,1.9023250978485395,1.174300333000681,11
257,1.5913098551341114,1.5019037785396787,11
258,1.4598128925582166,1.8451276075621823,11
259,1.24392545050642,2.1707792948641735,11
260,1.1367338362213955,2.2057316295569454,11
261,1.0704475925909172,2.2510185022065237,11
262,1.0501338224910313,2.200085665532181,11
263,0.881689585992455,1.4365214652470426,0
264,0.728968058812997,0.24445954939971884,0
265,0.9897395350563978,0.5680312391401335,0
266,1.2505836209906351,1.0833058825667543,0
267,1.1304021324155293,1.368737979932485,0
268,1.0776491995543138,1.4406545226379754,0
269,1.127758307513877,1.322549953593874,0
270,1.2952951114831472,1.1227707777341576,0
271,1.3937014755493702,0.8622461697715434,0
272,1.4832088442947524,0.546878915419906,0
273,1.5752989656500478,0.40908897187126175,0
274,1.5381619008922678,0.3139485402348261,0
275,1.4533205360985928,0.3737063129244148,0
276,1.539459954430541,0.3036477695041884,0
277,1.7738890865929948,0.19633281791648624,0
278,1.6418832103510375,0.49872039939295865,0
279,1.5625162467059421,0.7548692725400094,0
280,1.5234934530071704,0.8222281669639439,0
281,1.5229122232084327,0.6067579211902542,0
282,1.6635939902764176,0.2904694179876055,0
283,1.745258894574265,0.1107247443281905,0
284,1.8963613009400724,0.14329860703457162,0
285,2.012714924305333,0.377826990740027,0
286,1.9634786932072272,0.47489092931668886,0
287,1.9003428297461633,0.7038406211473928,0
288,1.7933848780118986,0.828797328245184,0
289,1.6741520199986293,0.5894332698385069,0
290,1.4674790485213778,0.9771684732407845,3
291,1.865955607666587,0.20934189730590416,3
292,2.09604481108666,-0.07824388385891952,3
293,1.9939606757599664,0.13320194007089803,3
294,1.7182331428689315,0.41009510167975327,3
295,1.6088407041863255,0.6472440978574728,3
296,1.5751588928702376,0.6889953345170129,3
297,1.6830557524576988,0.5367697777902677,3
298,1.9227837633031484,0.2086845943035712,3
299,1.935293882008709,0.16498417627870884,3
300,1.812015705819363,0.39276804635649315,3
301,1.605194564668303,0.880645669744406,3
302,1.5149770366082127,0.9791177085185938,3
303,1.756823999725485,0.4642506225329615,3
304,1.9375445317391928,0.35179351866579617,3
305,1.803315025377521,0.8018231587963486,3
306,1.0994627776077726,1.3503383358287788,3
307,0.21491808993925388,1.1156254200386695,3
308,0.9325088576909073,0.6726302581759909,0
309,1.319486901183045,0.5953136382244669,0
310,1.2080284326185804,1.0159059780891582,3
311,1.31302018708396,1.056026033973875,3
312,1.300373990162411,0.9539927025318552,3
313,1.133856612778601,0.8975822435742515,3
314,0.9749068449248515,0.7407083943137863,0
315,0.47357905828436986,0.7192682642165767,0
316,0.7428131376354384,0.9576074688827355,0
317,1.0910392892721557,1.1011414094672975,0
318,1.205693553534669,1.0035309176749034,12
319,1.3282644214489479,0.8328940382154276,12
320,1.1332435135317358,1.0119193457364422,12
321,0.9879226365752396,1.1838694122647515,0
322,0.627693311516613,0.9254252770162019,0
323,-0.17447544020296687,0.1585795861010713,0
324,-1.2266492616357256,-0.2538546480190306,0
325,-1.6007572874930232,0.1756499564034202,0
326,-1.0895370755952176,0.07671087184786131,0
327,-0.9724001117799941,-0.12640895086112228,0
328,-1.292126783804776,-0.5315503305617861,0
329,-1.8178090917780183,-0.7706749497425348,0
330,-1.8444069166283736,-0.15137245993899748,0
331,-1.2173925047355232,0.8636984284226855,0
332,-0.4775514599002988,1.7771751591676301,0
333,0.05707441174684609,1.971887608504513,0
334,0.12549587882616078,1.7738652559109331,0
335,0.07455506077210214,1.4461422383693916,0
336,0.19110691760146228,1.538779629042253,0
337,0.3744789967898619,1.8069105690755902,0
338,0.4095466931266279,1.8578860100908552,0
339,0.41609391155525377,1.5081956758266297,0
340,0.6675777724502555,0.9687712658696321,0
341,1.1671019262616695,0.809333557338135,0
342,1.7578044378216724,0.7286987553797751,0
343,2.256879820271922,0.3217760592643514,0
344,2.6201989458480854,-0.02441971994016415,0
345,2.7307109049069322,-0.06684218301618945,0
346,2.6253035553407877,0.09675419510886904,0
347,2.451765625827314,0.3087660354592566,0
348,2.1246384090339987,0.9365644166202267,0
349,2.077685894093212,0.9867929117985527,0
350,2.29947681257785,0.41555246957647735,0
351,2.4795111842526607,0.2586149291599077,0
352,2.657198368268215,0.17576620182477848,0
353,2.9464353698838073,-0.16808612354132493,0
354,3.1153201625536955,-0.6000014741776847,0
355,3.112760352785908,-0.8413204925514727,0
356,2.140626155843185,-0.5541829313405144,0
357,0.5216416715190096,0.09708823185431523,0
358,0.6257186698546308,0.012368966438558261,0
359,-0.3579429680500581,-0.0733324544625737,0
360,-1.8302777651585975,-0.22089394431680712,0
361,-2.0462004445543864,-0.022848610264203366,15
362,-1.8795284904419656,0.04869470070542113,15
363,-1.8744444838500702,-0.220541565978481,15
364,-1.9218822525671018,-0.390294462702661,15
365,-1.6948924498308782,-0.2959362983060482,15
366,-1.3801176834274786,0.1675768316538559,15
367,-0.9380469460888856,0.4839057717070897,15
368,-1.2174499131808798,-0.3961664676439388,15
369,-2.221392897222836,-1.3475525169288047,15
370,-2.4611598373088186,-0.446934071564966,15
371,-1.9944616723165698,0.7982219716188961,15
372,-0.8877597651110176,0.6060802128076385,15
373,-0.5370005424562904,0.07882958854168884,15
374,-1.0940723511402604,-0.2318878578099616,15
375,-1.543653815277299,-0.07992171047891075,15
376,-1.9983683867564974,1.1770004581546385,15
377,-1.6665287806755187,2.745988838188228,15
378,-1.0439425206139459,2.312898830805459,15
379,-1.429278450925804,0.9790863903696758,15
380,-2.270604536740821,-0.068313701184136,15
381,-2.4978366060166994,0.21484644906994724,15
382,-2.497338021386151,0.4426940531005684,15
383,-2.4392320048712657,0.8167288575614325,15
384,-2.330672734430718,0.5977259810728269,15
385,-2.1016755705540637,0.2608280719978346,0
386,-0.2854580966358716,0.10721075822126283,0
387,2.2893394840697354,-0.16540672832698938,11
388,2.56081295080105,0.18863547303454722,11
389,2.6084955764470203,0.15528370035130326,11
390,3.12333394227331,-0.7343343423163868,11
391,3.4046172069084975,-1.1111502335097374,11
392,3.48793552213695,-1.2058526257368898,11
393,3.460135413338925,-1.1629659935045684,11
394,3.3170340725166563,-0.8832236293751171,11
395,2.8956570585436743,-0.35034066581538387,11
396,2.6189025163909543,0.0547036356309343,11
397,2.5790665589380266,0.06278885942750104,11
398,2.595870870666118,0.1993200052467411,11
399,2.4971886087911503,0.34005005435230995,11
400,2.270022289854936,0.7129896457582456,11
401,1.6659667528280342,1.470744344535001,11
402,1.3033688060834017,2.1242223829700126,11
403,1.2250643555335836,2.179920899527475,11
404,1.1301629538354045,2.226347933489039,11
405,1.007349647851143,2.235640338664528,11
406,1.001323070972043,2.2619048649343925,11
407,1.0143890196554401,2.2220743603629294,11
408,0.8765924924813471,1.540776083528682,0
409,0.5039642753934378,0.48221269608407197,0
410,0.5772141621014173,0.6226858241564501,0
411,0.8411611397137514,1.4098555427879143,0
412,0.7031537653133617,2.01832828413306,0
413,0.7330247673597741,2.09812012677211,0
414,1.0036829589256013,1.689497670220648,0
415,1.3578221163270903,1.257077448572049,0
416,1.4876273173530716,1.0171540921925035,0
417,1.5599412987862542,0.9339091386917432,0
418,1.6591598126744938,0.7271777045102215,0
419,1.5666329312556568,0.7464282279142459,0
420,1.4491938883296382,0.6825777697353161,0
421,1.6102618518490486,0.36236635666844025,0
422,2.4971478912612493,-0.042698574354944056,0
423,2.3805137434254484,0.3596230475650665,0
424,1.9000021322800562,0.8945339672980148,0
425,1.7705339927882544,0.9308774886864207,0
426,2.0622582642538836,0.4936235000237264,0
427,2.400478801570342,0.048027527322411875,0
428,2.1686532136507304,0.09792508607985642,0
429,1.8290222752532552,0.3890200620506603,0
430,1.8851959038068378,0.6834769304815085,0
431,1.889265708182782,0.8799175235603337,0
432,1.7375331092421311,1.1737423835768186,0
433,1.4363206024516864,1.4130708104977892,0
434,1.1279208678306043,1.3748256899032179,0
435,1.4758874027055737,1.137414008972743,3
436,1.7754130430452801,0.378069799460214,3
437,1.9788300852174012,0.11466902644388176,3
438,1.762477915920333,0.308866549076247,3
439,1.5543615149369874,0.5774623046727517,3
440,1.5654773366305428,0.690705263949124,3
441,1.6350416585054202,0.6312590783333206,3
442,1.7057057050375903,0.5491020338435865,3
443,1.827556781115378,0.2944793926367693,3
444,1.9053005441129116,0.16004382763684985,3
445,1.8858155320746155,0.16617763634143334,3
446,1.695393466138936,0.4458814461912578,3
447,1.6278168233584254,0.5988094857474373,3
448,1.8273560410060634,0.32439349045410215,3
449,1.9628255888784596,0.16522222091745234,3
450,1.8734666643532087,0.409976963208589,3
451,1.1865189157701337,0.775148422174679,3
452,0.3037278042705884,0.7870980177766672,0
453,0.978094303116777,0.8909341027917633,0
454,1.122409107549352,1.1506140921465287,3
455,1.1458665979856644,1.0294890901948026,3
456,1.4718273934292887,0.6276527971761284,3
457,1.6263096291193577,0.37691478998706057,3
458,1.5248535881092184,0.35814355188898955,3
459,1.2974983315045892,0.4344499234827739,0
460,0.5439307773123997,0.4744457272789524,0
461,0.6112268883285579,0.7725604135714846,0
462,1.1235043446848245,1.0183540681329235,0
463,1.0394598481660047,1.169850690676222,12
464,1.0497227460463037,1.188630370651353,12
465,1.130091572021636,1.1007655908373042,12
466,1.3704332650582838,0.9227123348687818,12
467,1.474128899557098,0.8112894411184746,12
468,1.5666968493330762,0.6171246157841729,12
469,1.4722077397187872,0.46267124480417016,0
470,0.5916394117639346,0.3761444261294981,0
471,-0.31233459701209426,0.20500364348159444,0
472,-1.0320016318625524,-0.26397018851804405,0
473,-1.3591747266002732,-0.578752791296407,0
474,-1.1469148020932776,-0.5008296303568982,0
475,-0.9299808118682972,-0.35660211760185645,0
476,-1.1221958905697311,-0.33272810386968477,0
477,-1.6581912849784677,-0.27656624389619056,0
478,-1.6140474040790531,0.3695551218902138,0
479,-0.9417093516545864,1.2182796213726927,0
480,-0.2754865918864337,1.9420978186893476,0
481,0.029106520802626254,1.976381638152791,0
482,0.10279512210382975,1.6136749383896094,0
483,0.07524712565309934,1.3324516889840516,0
484,0.10394452080024341,1.5031565971749583,0
485,0.26958376973867576,1.806779530849143,0
486,0.30940811456958445,1.8014670626600637,0
487,0.37902520818047725,1.4331021679593448,0
488,0.7596377858659562,0.6972172834560931,0
489,1.5131981386838982,0.3589059511064309,0
490,2.1408623315477247,0.24360076861045496,0
491,2.425473276925229,0.14607895613753846,0
492,2.3490499628527943,0.30951416713320246,0
493,1.9666204337006772,1.1090899952489275,0
494,1.8644251325118881,1.3096583733587148,0
495,2.1909936588349512,0.538547993632801,0
496,2.4190404883004883,0.1416173000811074,0
497,2.52953349427684,0.16278463744299634,0
498,2.6749946921898675,-0.008058866411477465,0
499,2.8410146216236467,-0.27329206645813087,0
500,2.808199666060459,-0.5599919287805241,0
501,2.04188848674162,-0.23937785503915956,0
502,0.9176506499020308,0.26922641198605063,0
503,0.8400877239595238,0.15251330483029926,0
504,-0.4756174418386235,0.21197680815814007,0
505,-1.6878552624459158,-0.04630723432157031,0
506,-2.0803646487081395,-0.29798011959680976,15
507,-2.0392532667916146,-0.4772935301493124,15
508,-1.9709219142282866,-0.0616048499195344,15
509,-1.7330863467696334,-0.12189687363846782,15
510,-1.1193569392812097,-0.34504113312316903,15
511,0.44497706468102544,0.41162025637855715,15
512,0.21943077362925173,0.6539119121880287,15
513,-0.9268918169401095,0.10977853620552876,15
514,-1.9208897628765054,-0.7967718414177485,15
515,-2.35690752546516,-0.7282509422441723,15
516,-2.2116844860279867,-0.3274561078074683,15
517,-1.6426316071725466,0.3292158736223816,15
518,-1.3285503957105338,0.4421437678946062,15
519,-1.554894257487728,0.4404148504811422,15
520,-1.7716489332133796,0.6249966666629235,15
521,-2.097865841859913,0.7908671664831229,15
522,-2.1099884630656094,1.3476559148908704,15
523,-1.5464770615328853,0.39677986400292176,15
524,-1.7272191064372302,-0.4141479621500653,15
525,-2.3911043321511594,-0.10041594479051728,15
526,-2.5287445322888757,0.1928765407656643,15
527,-2.5164171355678002,0.14290909562536785,15
528,-2.4327111577019025,0.544262940374459,15
529,-2.352624051118312,0.8205572617917649,15
530,-2.0950935907802735,0.6489161933413263,0
531,0.008512174979738362,0.17908500182967307,0
532,2.6082567688962204,-0.4629462812529634,11
533,2.8131252971647056,-0.15091691644203142,11
534,2.873335536259077,-0.1678957071187505,11
535,3.306411668324889,-0.8895123461924904,11
536,3.615937668267605,-1.382633621249198,11
537,3.7388211563523104,-1.542301276499867,11
538,3.780125494435731,-1.5698398218499432,11
539,3.69837541914883,-1.3754681192689895,11
540,3.3049563318847293,-0.880626601141211,11
541,2.7674488044165493,-0.09473006327730121,11
542,2.459157073200355,0.3429793017437848,11
543,2.4384012012333263,0.4155095431501899,11
544,2.409353501764383,0.40243872130509684,11
545,2.2867741982350185,0.6736119464139829,11
546,1.6752012200820081,1.4662788951320123,11
547,1.1751381556436404,2.1886498685492026,11
548,0.9922438036279551,2.2165665224474176,11
549,0.9697483092295837,2.2380196385863416,11
550,1.001559504790007,2.1823614708522108,11
551,0.9928911444111314,2.212146483195575,11
552,1.0833190605198075,2.068290811956678,11
553,0.9516104926562623,0.9565777630800336,0
554,0.5081113007789574,0.22637845370524662,0
555,0.8636251527111815,0.5716936974706145,0
556,1.0235595717416262,1.4119670587759552,0
557,0.6836061759353415,2.171929347190746,0
558,0.6974989057305385,2.2582217763996746,0
559,0.9791289480802576,1.7900519231401777,0
560,1.4328235243009402,1.204151857268738,0
561,1.5908271569179733,0.8758588277785818,0
562,1.5671759359600672,0.8674598495031254,0
563,1.6026160640652247,0.8124082223862761,0
564,1.5409814310857357,0.8171306270789308,0
565,1.4442185630941275,0.7507015308405632,0
566,1.5093436899603094,0.5151473219921188,0
567,2.3934401148467184,-0.008419452947051147,0
568,2.588737233191224,0.030162569725292153,0
569,2.3914646589334727,0.2259103178645142,0
570,2.4612865000729904,0.044031039951687764,0
571,2.615091047669218,-0.24309094996164618,0
572,2.7153949774631316,-0.42224136776712523,0
573,2.320757732522349,-0.21009715408308358,0
574,1.8205903044339813,0.3073611211570249,0
575,1.9080181212684209,0.646487348294019,0
576,1.9305023182882668,0.8257462300071151,0
577,1.7896321852102486,1.0235124983266362,0
578,1.5425229680297752,1.0951407125133492,0
579,1.3237754315720158,1.132725489969259,0
580,1.8437599689204789,0.5044475674410743,3
581,2.033191878365032,0.04456758073423412,3
582,2.0032975093226275,0.07166135594625866,3
583,1.8121450404619015,0.30064363676976863,3
584,1.6618897671795094,0.48896900009484234,3
585,1.5047463029918504,0.6065128304104492,3
586,1.4081632131273243,0.7751772026951846,3
587,1.5707691000664572,0.6502694747798908,3
588,1.7179057381191385,0.4383442435416953,3
589,1.778930083372727,0.4450744739440044,3
590,1.6993544267997174,0.44023554914785107,3
591,1.6403802893009152,0.5039817112995544,3
592,1.7020123177697315,0.39199961769412367,3
593,1.8772960758979034,0.19377329996707718,3
594,2.003513094005325,0.21911603129522064,3
595,1.8557002640598315,0.38305749740934625,3
596,0.7836615146288943,0.6289203012728412,0
597,0.04909237442551908,0.9412930973154606,0
598,0.7357855434410758,1.565836191228888,0
599,0.8395390647281743,1.6362344740948407,3
600,1.1809877872049797,1.1149441568510585,3
601,1.532335225005301,0.5863454677250716,3
602,1.6911081264073407,0.28157367384388743,3
603,1.7459845849148168,0.17778894367607537,3
604,1.5509586953619616,0.20313199612649716,0
605,0.26089657749177514,0.18204568156289883,0
606,-0.26612805177830057,0.5584603010252323,0
607,0.9787661773978111,1.1659429554566196,0
608,1.1987793164786698,1.4610059813807212,12
609,1.1476337594975314,1.5936036192744547,12
610,1.1526581456854403,1.485353411182971,12
611,1.2965339768557833,1.3309545313689073,12
612,1.5263854771179846,1.0421105960692232,12
613,1.729186501845838,0.6330132586007484,12
614,1.867024181962393,0.4968087359917584,12
615,1.6410816976435196,0.4917249229825445,12
616,1.268884076532581,0.6025692220158666,12
617,1.1994248564356809,0.7428570179717846,0
618,0.937697033253077,0.5921219509525232,0
619,-0.03684686965526802,0.00890660268608441,0
620,-0.958835730943837,-0.7716848141333463,0
621,-1.2018445798539104,-0.5513056232571739,0
622,-0.847273964308949,0.01549859506721792,0
623,-0.798623935937768,-0.04227643010471684,0
624,-1.2465712949015473,-0.18161648268737174,0
625,-1.7524174847525924,-0.12187072756561808,0
626,-1.6870775708125474,0.21570892407074585,0
627,-1.160317478199157,0.8420424989274727,0
628,-0.4541825708337019,1.6542220263810128,0
629,-0.05523052558515421,1.929642438265617,0
630,-0.16437676635411785,1.6169945151469078,0
631,-0.21116608534397635,1.3644508447617674,0
